description	codigo_295	codigo_4851	source	topic
LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO)	122657		real_295	98
LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO)	122658		real_295	98
LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 350 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO)	122659		real_295	98
LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 350 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO)	122660		real_295	98
LAJE PRE-MOLDADA DE TRANSICAO EXCENTRICA EM CONCRETO ARMADO, DN 1200 MM, FURO CIRCULAR DN 600 MM, ESPESSURA 12 CM	122662		real_295	100
LAJE PRE-MOLDADA DE TRANSICAO EXCENTRICA EM CONCRETO ARMADO, DN 1500 MM, FURO CIRCULAR DN 530 MM, ESPESSURA 15 CM	122663		real_295	100
LAJE PRE-MOLDADA TRELICADA (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 6,00 M (SEM COLOCACAO)	122665		real_295	98
LAMBRI EM ALUMINIO, DE APROXIMADAMENTE 0,6 KG/M, COM APROXIMADAMENTE 168,0 MM DE LARGURA, 6,0 MM DE ALTURA E 6,0 M DE EXTENSAO	122666		real_295	-1
LAMPADA DE LUZ MISTA 160 W, BASE E27 (220 V)	122667		real_295	16
LAMPADA DE LUZ MISTA 250 W, BASE E27 (220 V)	122668		real_295	16
LAMPADA DE LUZ MISTA 500 W, BASE E40 (220 V)	122669		real_295	16
LAMPADA FLUORESCENTE COMPACTA 2U BRANCA 15 W, BASE E27 (127/220 V)	122671		real_295	16
LAMPADA FLUORESCENTE COMPACTA 2U/3U BRANCA 9/10 W, BASE E27 (127/220 V)	122672		real_295	16
LAMPADA FLUORESCENTE COMPACTA 3U BRANCA 20 W, BASE E27 (127/220 V)	122673		real_295	16
LAMPADA FLUORESCENTE COMPACTA BRANCA 135 W, BASE E40 (127/220 V)	122670		real_295	16
LAMPADA FLUORESCENTE ESPIRAL BRANCA 45 W, BASE E27 (127/220 V)	122674		real_295	16
LAMPADA FLUORESCENTE ESPIRAL BRANCA 65 W, BASE E27 (127/220 V)	122675		real_295	16
LAMPADA FLUORESCENTE TUBULAR T10, DE 20 OU 40 W, BIVOLT	122676		real_295	16
LAMPADA FLUORESCENTE TUBULAR T5 DE 14 W, BIVOLT	122677		real_295	16
LAMPADA FLUORESCENTE TUBULAR T8 DE 16/18 W, BIVOLT	122678		real_295	16
LAMPADA FLUORESCENTE TUBULAR T8 DE 32/36 W, BIVOLT	122679		real_295	16
LAMPADA VAPOR DE SODIO OVOIDE 150 W (BASE E40)	122685		real_295	16
LAMPADA VAPOR DE SODIO OVOIDE 250 W (BASE E40)	122686		real_295	16
LAMPADA VAPOR DE SODIO OVOIDE 400 W (BASE E40)	122687		real_295	16
LAMPADA VAPOR MERCURIO 125 W (BASE E27)	122688		real_295	16
LAMPADA VAPOR MERCURIO 250 W (BASE E40)	122689		real_295	16
LAMPADA VAPOR MERCURIO 400 W (BASE E40)	122690		real_295	16
LAMPADA VAPOR METALICO OVOIDE 150 W, BASE E27/E40	122691		real_295	16
LAMPADA VAPOR METALICO TUBULAR 400 W (BASE E40)	122692		real_295	16
LEITURISTA OU CADASTRISTA DE REDES DE AGUA E ESGOTO	122705		real_295	-1
LEITURISTA OU CADASTRISTA DE REDES DE AGUA E ESGOTO (MENSALISTA)	122706		real_295	0
LIMPA VIDROS COM PULVERIZADOR [SINAPI 44331]	126779		real_295	12
LIMPADORA DE SUCCAO TANQUE 7000 L, BOMBA 12 M3/MIN 95% VACUO (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)	122710		real_295	109
LIMPADORA DE SUCCAO, TANQUE 11000 L, BOMBA 340 M3/MIN (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)	122711		real_295	109
LIMPADORA DE SUCCAO, TANQUE 5500 L, BOMBA 60M3/MIN, VACUO 500 MBAR (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)	122712		real_295	109
LINHA DE PEDREIRO LISA 100 M	122713		real_295	-1
LIQUIDO PARA BRILHO PAREDES INTERNAS [SINAPI 6091]	127768		real_295	12
LIXA D'AGUA EM FOLHA, GRAO 100	122714		real_295	-1
LIXA EM FOLHA PARA PAREDE OU MADEIRA, NUMERO 120 (COR VERMELHA)	122716		real_295	-1
LIXADEIRA ELETRICA ANGULAR PARA CONCRETO, POTENCIA 1.400 W, PRATO DIAMANTADO DE 5''	122717		real_295	-1
"LIXADEIRA ELETRICA ANGULAR, PARA DISCO DE 7 "" (180 MM), POTENCIA DE 2.200 W, *5.000* RPM, 220 V"	122718		real_295	-1
LOCACAO DE ANDAIME METALICO TIPO FACHADEIRO, LARGURA DE 1,20 M, ALTURA POR PECA DE 2,0 M, INCLUINDO SAPATAS E ITENS NECESSARIOS A INSTALACAO	122720		real_295	-1
LOCACAO DE ANDAIME METALICO TUBULAR DE ENCAIXE, TIPO DE TORRE, COM LARGURA DE 1 ATE 1,5 M E ALTURA DE *1,00* M (INCLUSO SAPATAS FIXAS OU RODIZIOS)	122721		real_295	-1
LOCACAO DE BOMBA MANUAL PARA TESTE HIDROSTATICO ATE 30 BAR	122725		real_295	-1
LOCACAO DE BOMBA MANUAL PARA TESTE HIDROSTATICO ATE 60 BAR	122726		real_295	-1
"LOCACAO DE BOMBA SUBMERSIVEL PARA DRENAGEM E ESGOTAMENTO, MOTOR ELETRICO TRIFASICO, POTENCIA DE 1 CV, DIAMETRO DE RECALQUE DE 2"". FAIXA DE OPERACAO: Q=25 M3/H (+ OU - 1 M3/H) E AMT=2 M; Q=12 M3/H (+ OU - 2 M3/H) E AMT = 12 M (+ OU - 2 M)"	122727		real_295	72
"LOCACAO DE BOMBA SUBMERSIVEL PARA DRENAGEM E ESGOTAMENTO, MOTOR ELETRICO TRIFASICO, POTENCIA DE 2 CV, DIAMETRO DE RECALQUE DE 2"". FAIXA DE OPERACAO: Q=35 M3/H (+ OU - 3 M3/H) E AMT=2 M; Q=13 M3/H (+ OU - 3 M3/H) E AMT = 17 M (+ OU - 3 M)"	122728		real_295	72
"LOCACAO DE BOMBA SUBMERSIVEL PARA DRENAGEM E ESGOTAMENTO, MOTOR ELETRICO TRIFASICO, POTENCIA DE 2 CV, DIAMETRO DE RECALQUE DE 3"". FAIXA DE OPERACAO: Q=70 M3/H (+ OU - 2 M3/H) E AMT=2 M; Q=9,5 M3/H (+ OU - 3,5 M3/H) E AMT = 10 M (+ OU - 2 M)"	122729		real_295	72
"LOCACAO DE BOMBA SUBMERSIVEL PARA DRENAGEM E ESGOTAMENTO, MOTOR ELETRICO TRIFASICO, POTENCIA DE 3 CV, DIAMETRO DE RECALQUE DE 2"". FAIXA DE OPERACAO: Q=84 M3/H (+ OU - 2,5 M3/H) E AMT=2 M; Q=9,1 M3/H (+ OU - 2 M3/H) E AMT = 12 M (+ OU - 2 M)"	122730		real_295	72
"LOCACAO DE BOMBA SUBMERSIVEL PARA DRENAGEM E ESGOTAMENTO, MOTOR ELETRICO TRIFASICO, POTENCIA DE 4 CV, DIAMETRO DE RECALQUE DE 3"". FAIXA DE OPERACAO: Q=60 M3/H (+ OU - 1 M3/H) E AMT=2 M; Q=11 M3/H (+ OU - 1 M3/H) E AMT = 23 M (+ OU - 1 M)"	122731		real_295	72
LOCACAO DE CONTAINER 2,30 X 4,30 M, ALT. 2,50 M, P/ SANITARIO, C/ 5 BACIAS, 1 LAVATORIO E 4 MICTORIOS	122734		real_295	-1
LOCACAO DE CONTAINER 2,30 X 4,30 M, ALT. 2,50 M, PARA SANITARIO, COM 3 BACIAS, 4 CHUVEIROS, 1 LAVATORIO E 1 MICTORIO	122735		real_295	-1
LOCACAO DE CONTAINER 2,30 X 6,00 M, ALT. 2,50 M, COM 1 SANITARIO, PARA ESCRITORIO, COMPLETO, SEM DIVISORIAS INTERNAS	122732		real_295	14
LOCACAO DE CONTAINER 2,30 X 6,00 M, ALT. 2,50 M, PARA ESCRITORIO, SEM DIVISORIAS INTERNAS E SEM SANITARIO	122733		real_295	14
LOCACAO DE CONTAINER 2,30 X 6,00 M, ALT. 2,50 M, PARA SANITARIO, COM 4 BACIAS, 8 CHUVEIROS,1 LAVATORIO E 1 MICTORIO	122736		real_295	-1
LOCACAO DE CRUZETA PARA ESCORA METALICA	122737		real_295	12
LOCACAO DE ELEVADOR DE CARGA A CABO, CABINE SEMI FECHADA *2,0* X *1,5* X *2,0* M, CAPACIDADE DE CARGA 1000 KG, TORRE *2,38* X *2,21* X 15 M, GUINCHO DE EMBREAGEM, FREIO DE SEGURANCA, LIMITADOR DE VELOCIDADE E CANCELA [SINAPI 3355]	127769		real_295	101
LOCACAO DE ELEVADOR DE CREMALHEIRA CABINE SIMPLES FECHADA 1,5 X 2,5 X 2,35 M (UMA POR TORRE), CAPACIDADE DE CARGA *1200* KG (15 PESSOAS), TORRE DE 24 M (16 MODULOS), 16 PARADAS, FREIO DE SEGURANCA, LIMITADOR DE CARGA [SINAPI 39814]	127770		real_295	101
LOCACAO DE GRUPO GERADOR ACIMA DE * 20 A 80* KVA, MOTOR DIESEL, REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 3345]	127651		real_295	7
LOCACAO DE GRUPO GERADOR DE *400* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 39834]	127652		real_295	-1
LOCACAO DE GRUPO GERADOR DE *550* KVA, DIESEL REBOCAVEL, ACIONAMENTO MANUAL [SINAPI 39835]	127653		real_295	-1
LOCACAO DE PERFURATRIZ PNEUMATICA DE PESO MEDIO, * 18 * KG, PARA ROCHA	122744		real_295	-1
LOCACAO DE PERFURATRIZ PNEUMATICA DE PESO MEDIO, * 24 * KG, PARA ROCHA	122745		real_295	-1
LOCACAO DE TALHA ELETRICA 3 T, VELOCIDADE 2,1 M / MIN, POTENCIA 1,3 KW	122746		real_295	14
LOCACAO DE TALHA MANUAL DE CORRENTE, CAPACIDADE DE 2 T COM ELEVACAO DE 3 M	122747		real_295	14
LOCACAO DE TORRE METALICA COMPLETA PARA UMA CARGA DE 8 TF (80 KN) E PE DIREITO DE 6 M, INCLUINDO MODULOS , DIAGONAIS, SAPATAS E FORCADOS	122749		real_295	3
LONA PLASTICA, PRETA, LARGURA 8 M, E= 150 MICRA [SINAPI 3779]	127654		real_295	-1
LUBRIFICANTE REDUTOR DE TORQUE E ARRASTO DE ALTO DESEMPENHO, PARA PERFURACAO HORIZONTAL DIRECIONAL, HDD [SINAPI 44699]	129447		real_295	103
LUMINARIA DE EMBUTIR EM CHAPA DE ACO PARA 2 LAMPADAS FLUORESCENTES DE 14 W COM REFLETOR E ALETAS EM ALUMINIO, COMPLETA (INCLUI REATOR E LAMPADAS)	122755		real_295	106
LUMINARIA DE EMBUTIR EM CHAPA DE ACO PARA 4 LAMPADAS FLUORESCENTES DE 14 W *60 X 60 CM* ALETADA (NAO INCLUI REATOR E LAMPADAS)	122756		real_295	106
LUMINARIA DE LED PARA ILUMINACAO PUBLICA, DE 98 W ATE 137 W, INVOLUCRO EM ALUMINIO OU ACO INOX (COLETADO CAIXA) [SINAPI 42977]	127771		real_295	-1
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 1 LAMPADA FLUORESCENTE DE *18* W, ALETADA, COMPLETA (LAMPADA E REATOR INCLUSOS)	122767		real_295	106
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 1 LAMPADA FLUORESCENTE DE *18* W, PERFIL COMERCIAL (NAO INCLUI REATOR E LAMPADA)	122768		real_295	106
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 1 LAMPADA FLUORESCENTE DE *36* W, PERFIL COMERCIAL (NAO INCLUI REATOR E LAMPADA)	122770		real_295	106
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 2 LAMPADAS FLUORESCENTES DE *18* W, ALETADA, COMPLETA (LAMPADAS E REATOR INCLUSOS)	122771		real_295	106
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 2 LAMPADAS FLUORESCENTES DE *18* W, PERFIL COMERCIAL (NAO INCLUI REATOR E LAMPADAS)	122772		real_295	106
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 2 LAMPADAS FLUORESCENTES DE *36* W, ALETADA, COMPLETA (LAMPADAS E REATOR INCLUSOS)	122773		real_295	106
LUMINARIA DE SOBREPOR EM CHAPA DE ACO PARA 2 LAMPADAS FLUORESCENTES DE *36* W, PERFIL COMERCIAL (NAO INCLUI REATOR E LAMPADAS)	122774		real_295	106
LUMINARIA FECHADA P/ ILUMINACAO PUBLICA, TIPO ABL 50/F OU EQUIV, P/ LAMPADA A VAPOR DE MERCURIO 400W [SINAPI 13382]	126906		real_295	16
LUMINARIA HERMETICA IP-65 PARA 2 DUAS LAMPADAS DE 14/16/18/20 W (NAO INCLUI REATOR E LAMPADAS)	122777		real_295	106
LUMINARIA HERMETICA IP-65 PARA 2 DUAS LAMPADAS DE 28/32/36/40 W (NAO INCLUI REATOR E LAMPADAS)	122778		real_295	106
LUMINARIA TIPO TARTARUGA A PROVA DE TEMPO, GASES, VAPOR E PO, EM ALUMINIO, COM GRADE, BASE E27, POTENCIA MAXIMA 100 W - REF Y 25/1 (NAO INCLUI LAMPADA)	122789		real_295	106
LUVA CPVC, SOLDAVEL, 114 MM, PARA AGUA QUENTE PREDIAL [SINAPI 44252]	129322		real_295	11
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 104 MM	122800		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 15 MM	122801		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 22 MM	122802		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 28 MM	122803		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 35 MM	122804		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 42 MM	122805		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 54 MM	122806		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 66 MM	122807		real_295	-1
LUVA DE COBRE (REF 600) SEM ANEL DE SOLDA, BOLSA X BOLSA, 79 MM	122808		real_295	-1
LUVA DE CORRER DEFOFO, PVC, JE, DN 100 MM	122809		real_295	-1
LUVA DE CORRER DEFOFO, PVC, JE, DN 150 MM	122810		real_295	-1
LUVA DE CORRER DEFOFO, PVC, JE, DN 200 MM	122811		real_295	-1
LUVA DE CORRER DEFOFO, PVC, JE, DN 250 MM	122812		real_295	-1
LUVA DE CORRER DEFOFO, PVC, JE, DN 300 MM	122813		real_295	-1
LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 40 MM, PARA AGUA FRIA PREDIAL [SINAPI 43838]	129323		real_295	32
LUVA DE CORRER PVC, JE, DN 100 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569)	122822		real_295	49
LUVA DE CORRER PVC, JE, DN 150 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569)	122823		real_295	49
LUVA DE CORRER PVC, JE, DN 200 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569)	122824		real_295	49
LUVA DE CORRER PVC, JE, DN 250 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569)	122825		real_295	49
LUVA DE CORRER PVC, JE, DN 300 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569)	122826		real_295	49
LUVA DE CORRER, PVC PBA, JE, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)	122832		real_295	49
LUVA DE CORRER, PVC PBA, JE, DN 50 / DE 60 MM, PARA REDE AGUA (NBR 10351)	122833		real_295	49
LUVA DE CORRER, PVC PBA, JE, DN 75 / DE 85 MM, PARA REDE AGUA (NBR 10351)	122834		real_295	49
LUVA DE CORRER, PVC SERIE R, 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122835		real_295	49
LUVA DE CORRER, PVC SERIE R, 150 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122836		real_295	49
LUVA DE CORRER, PVC SERIE R, 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122837		real_295	49
"LUVA DE REDUCAO EM ACO CARBONO, COM ENCAIXE PARA SOLDA DN SW, PRESSAO 3.000 LBS, 3/4 "" X 1/2"""	122881		real_295	19
LUVA DE REDUCAO PARA TUBO PEX, METALICA, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 X 16 MM	122888		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, METALICA, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 X 16 MM	122889		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, METALICA, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 X 20 MM	122890		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, METALICA, PARA CONEXAO COM ANEL DESLIZANTE, DN 32 X 25 MM	122891		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 20 X 16 MM	122892		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 25 X 16 MM	122893		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 32 X 20 MM	122894		real_295	27
LUVA DE REDUCAO PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 32 X 25 MM	122895		real_295	27
LUVA DE REDUCAO, PVC, SOLDAVEL, 50 X 25 MM, PARA AGUA FRIA PREDIAL	122902		real_295	45
LUVA DUPLA, PVC LEVE, DN 150 MM	122908		real_295	49
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 100 MM (4"")"	122926		real_295	16
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 15 MM (1/2"")"	122927		real_295	-1
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 20 MM (3/4"")"	122928		real_295	16
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 25 MM (1"")"	122929		real_295	16
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 32 MM (1 1/4"")"	122930		real_295	16
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 40 MM (1 1/2"")"	122931		real_295	16
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 50 MM (2"")"	122932		real_295	16
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 65 MM (2 1/2"")"	122933		real_295	-1
"LUVA PARA ELETRODUTO, EM ACO GALVANIZADO ELETROLITICO, DIAMETRO DE 80 MM (3"")"	122934		real_295	16
LUVA PARA TUBO PEX, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 16 MM	122935		real_295	60
LUVA PARA TUBO PEX, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 20 MM	122936		real_295	60
LUVA PARA TUBO PEX, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 25 MM	122937		real_295	60
LUVA PARA TUBO PEX, METALICO, PARA CONEXAO COM ANEL DESLIZANTE, DN 32 MM	122938		real_295	60
LUVA PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 16 MM	122939		real_295	27
LUVA PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 20 MM	122940		real_295	27
LUVA PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 25 MM	122941		real_295	27
LUVA PARA TUBO PEX, PLASTICA, PARA CONEXAO COM CRIMPAGEM, DN 32 MM	122942		real_295	27
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 15 MM	122943		real_295	-1
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 22 MM	122944		real_295	-1
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 28 MM	122945		real_295	-1
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 35 MM	122946		real_295	-1
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 42 MM	122947		real_295	-1
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 54 MM	122948		real_295	-1
LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 66 MM	122949		real_295	-1
LUVA PPR, SOLDAVEL, DN 110 MM, PARA AGUA QUENTE PREDIAL	122950		real_295	20
LUVA PPR, SOLDAVEL, DN 20 MM, PARA AGUA QUENTE PREDIAL	122951		real_295	20
LUVA PPR, SOLDAVEL, DN 25 MM, PARA AGUA QUENTE PREDIAL	122952		real_295	20
LUVA PPR, SOLDAVEL, DN 32 MM, PARA AGUA QUENTE PREDIAL	122953		real_295	20
LUVA PPR, SOLDAVEL, DN 40 MM, PARA AGUA QUENTE PREDIAL	122954		real_295	20
LUVA PPR, SOLDAVEL, DN 50 MM, PARA AGUA QUENTE PREDIAL	122955		real_295	20
LUVA PPR, SOLDAVEL, DN 63 MM, PARA AGUA QUENTE PREDIAL	122956		real_295	20
LUVA PPR, SOLDAVEL, DN 75 MM, PARA AGUA QUENTE PREDIAL	122957		real_295	20
LUVA PPR, SOLDAVEL, DN 90 MM, PARA AGUA QUENTE PREDIAL	122958		real_295	20
"LUVA PVC, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL"	122970		real_295	45
"LUVA PVC, ROSCAVEL, 2 1/2"", AGUA FRIA PREDIAL"	122968		real_295	45
"LUVA PVC, ROSCAVEL, 2"", AGUA FRIA PREDIAL"	122971		real_295	45
"LUVA PVC, ROSCAVEL, 3"", AGUA FRIA PREDIAL"	122972		real_295	45
"LUVA ROSCAVEL, PVC, 1"", AGUA FRIA PREDIAL"	122975		real_295	45
"LUVA ROSCAVEL, PVC, 1/2"", AGUA FRIA PREDIAL"	122974		real_295	45
"LUVA ROSCAVEL, PVC, 3/4"", AGUA FRIA PREDIAL"	122976		real_295	45
LUVA SIMPLES, PVC PBA, JE, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)	122977		real_295	49
LUVA SIMPLES, PVC PBA, JE, DN 50 / DE 60 MM, PARA REDE AGUA (NBR 10351)	122978		real_295	49
LUVA SIMPLES, PVC PBA, JE, DN 75 / DE 85 MM, PARA REDE AGUA (NBR 10351)	122979		real_295	49
LUVA SIMPLES, PVC SERIE R, 100 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122980		real_295	49
LUVA SIMPLES, PVC SERIE R, 150 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122981		real_295	49
LUVA SIMPLES, PVC SERIE R, 40 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122982		real_295	49
LUVA SIMPLES, PVC SERIE R, 50 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122983		real_295	49
LUVA SIMPLES, PVC SERIE R, 75 MM, PARA ESGOTO OU AGUAS PLUVIAIS PREDIAIS	122984		real_295	49
MACARIQUEIRO	123010		real_295	0
MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 12 A 15 CM (PARA ESCORAMENTO) [SINAPI 2742]	127772		real_295	17
MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 16 A 19 CM (PARA ESCORAMENTO) [SINAPI 2748]	127773		real_295	17
MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 3 M, D = 20 A 24 CM (PARA ESCORAMENTO) [SINAPI 2736]	127774		real_295	17
MADEIRA ROLICA SEM TRATAMENTO, EUCALIPTO OU EQUIVALENTE DA REGIAO, H = 6 M, D = 12 A 15 CM (PARA ESCORAMENTO) [SINAPI 2751]	127775		real_295	17
"MANGUEIRA CRISTAL PARA NIVEL, LISA, PVC TRANSPARENTE, 3/8"" X1,5 MM"	123018		real_295	4
"MANGUEIRA CRISTAL PARA NIVEL, LISA, PVC TRANSPARENTE, 5/16"" X1 MM"	123019		real_295	4
"MANGUEIRA CRISTAL TRANCADA, PVC COM REFORCO, PRESSAO DE TRABALHO (PT) 250 LBS/POL2, DE 1"" X *3,4* MM"	123021		real_295	4
"MANGUEIRA DE PVC FLEXIVEL,TIPO FLAT/ACHATADA, COR LARANJA, D = 1 1/2"" (40 MM), PARA CONDUCAO DE AGUA, SERVICOS LEVES E MEDIOS"	123038		real_295	95
MANIPULADOR TELESCOPICO, POTENCIA DE 101 HP, CAPACIDADE DE CARGA DE 3.500 KG, ALTURA MAXIMA DE ELEVACAO DE 12 M	123040		real_295	7
MANTA DE BORRACHA ANTIRRUIDO 5 MM	123052		real_295	89
MANTA LIQUIDA DE BASE ASFALTICA MODIFICADA COM A ADICAO DE ELASTOMEROS DILUIDOS EM SOLVENTE ORGANICO, APLICACAO A FRIO (MEMBRANA IMPERMEABILIZANTE ASFASTICA)	123057		real_295	42
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352)	123058		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352) [SINAPI 44504]	126780		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM ( NBR 15352)	123059		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM (NBR 15352) [SINAPI 44505]	126781		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM ( NBR 15352)	123060		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM (NBR 15352) [SINAPI 44506]	126782		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM ( NBR 15352)	123061		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM (NBR 15352) [SINAPI 44507]	126783		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM ( NBR 15352)	123062		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM (NBR 15352) [SINAPI 44508]	126784		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM ( NBR 15352)	123063		real_295	125
MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM (NBR 15352) [SINAPI 44509]	126785		real_295	125
