codigo	descricao
123022	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 1/2"" X 2 MM"
123023	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 1/4"" X1 MM"
123024	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 1/4"" X1,5 MM"
123025	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 3/4"" X 2 MM"
123026	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123027	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 20 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123028	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 25 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123029	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123030	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123031	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 20 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"
123032	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 25 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"
123033	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"
123034	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123035	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 20 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"
123036	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 25 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123037	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"
123038	"MANGUEIRA DE PVC FLEXIVEL,TIPO FLAT/ACHATADA, COR LARANJA, D = 1 1/2"" (40 MM), PARA CONDUCAO DE AGUA, SERVICOS LEVES E MEDIOS"
123039	"MANGUEIRA PARA GAS - GLP, PVC, TRANCADA, DIAMETRO DE 3/8"", COMPRIMENTO DE 1M (NORMATIZADA)"
123040	MANIPULADOR TELESCOPICO, POTENCIA DE 101 HP, CAPACIDADE DE CARGA DE 3.500 KG, ALTURA MAXIMA DE ELEVACAO DE 12 M
123041	MANIPULADOR TELESCOPICO, POTENCIA DE 85 HP, CAPACIDADE DE CARGA DE 3.500 KG, ALTURA MAXIMA DE ELEVACAO DE 12,3 M
123042	"MANOMETRO COM CAIXA EM ACO PINTADO, ESCALA *10* KGF/CM2 (*10* BAR), DIAMETRO NOMINAL DE *63* MM, CONEXAO DE 1/4"""
123043	"MANOMETRO COM CAIXA EM ACO PINTADO, ESCALA *10* KGF/CM2 (*10* BAR), DIAMETRO NOMINAL DE 100 MM, CONEXAO DE 1/2"""
123044	MANTA ALUMINIZADA NAS DUAS FACES, PARA SUBCOBERTURA, E = *2* MM
123045	MANTA ALUMINIZADA 1 FACE PARA SUBCOBERTURA, E = *1* MM
123046	MANTA ANTIRRUIDO DE POLIESTER (PET) PARA CONTRAPISO E = *8* MM
123047	MANTA ASFALTICA ELASTOMERICA EM POLIESTER ALUMINIZADA 3 MM, TIPO III, CLASSE B (NBR 9952)
123048	MANTA ASFALTICA ELASTOMERICA EM POLIESTER 3 MM, TIPO III, CLASSE B, ACABAMENTO PP (NBR 9952)
123049	MANTA ASFALTICA ELASTOMERICA EM POLIESTER 4 MM, TIPO III, CLASSE B, ACABAMENTO PP (NBR 9952)
123050	MANTA ASFALTICA ELASTOMERICA EM POLIESTER 5 MM, TIPO III, CLASSE B, ACABAMENTO PP (NBR 9952)
123051	MANTA ASFALTICA ELASTOMERICA TIPO GLASS 3 MM, TIPO II, CLASSE C, ACABAMENTO PP (NBR 9952)
123052	MANTA DE BORRACHA ANTIRRUIDO 5 MM
123053	MANTA DE POLIETILENO EXPANDIDO (PEBD) ANTICHAMAS, E = 8 MM
123054	MANTA DE POLIETILENO EXPANDIDO (PEBD), E = 5 MM
123055	MANTA DE POLIETILENO EXPANDIDO, COM 1 FACE METALIZADA PARA SUBCOBERTURA, E = *5* MM
123056	MANTA GEOTEXTIL TECIDO DE LAMINETES DE POLIPROPILENO, RESISTENCIA A TRACAO = *25* KN/M
123057	MANTA LIQUIDA DE BASE ASFALTICA MODIFICADA COM A ADICAO DE ELASTOMEROS DILUIDOS EM SOLVENTE ORGANICO, APLICACAO A FRIO (MEMBRANA IMPERMEABILIZANTE ASFASTICA)
123058	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352)
123059	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM ( NBR 15352)
123060	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM ( NBR 15352)
123061	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM ( NBR 15352)
123062	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM ( NBR 15352)
123063	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM ( NBR 15352)
123064	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM ( NBR 15352)
123072	MAQUINA DE 40 MM PARA FECHADURA DE EMBUTIR EXTERNA, EM ACO INOX
123073	MAQUINA DE 40 MM PARA FECHADURA, PARA PORTA DE BANHEIRO, EM ACO INOX
123074	MAQUINA DE 40 MM PARA FECHADURA, PARA PORTA INTERNA, EM ACO INOX
123075	MAQUINA DE 55 MM PARA FECHADURA DE EMBUTIR EXTERNA, EM ACO INOX
123076	MAQUINA DE 55 MM PARA FECHADURA, PARA PORTA DE BANHEIRO, EM ACO INOX
123077	MAQUINA DE 55 MM PARA FECHADURA, PARA PORTA INTERNA, EM ACO INOX
123078	MAQUINA DEMARCADORA DE FAIXA DE TRAFEGO A FRIO, AUTOPROPELIDA, MOTOR DIESEL 38 HP
123079	MAQUINA EXTRUSORA DE CONCRETO PARA GUIAS E SARJETAS, COM MOTOR A DIESEL DE 14 CV
123080	MAQUINA MANUAL TIPO PRENSA PARA PRODUCAO DE BLOCOS E PAVIMENTOS DE CONCRETO, COM MOTOR ELETRICO TRIFASICO PARA VIBRACAO, POTENCIA TOTAL INSTALADA DE 1,5 KW
123081	MAQUINA PARA CORTE COM DISCO ABRASIVO DE DIAMETRO DE 18'' (450 MM), COM MOTOR ELETRICO TRIFASICO DE 10 CV
123082	MAQUINA TIPO PRENSA HIDRAULICA, PARA FABRICACAO DE TUBOS DE CONCRETO PARA AGUAS PLUVIAIS, DN 200 A DN 600 MM X 1000 MM DE COMPRIMENTO, COM MOTOR PRINCIPAL DE 20 CV
123083	"MAQUINA TIPO VASO/TANQUE/JATO DE PRESSAO PORTATIL PARA JATEAMENTO, CONTROLE AUTOMATICO E REMOTO, CAMARA DE 1 SAIDA, 280 L, DIAM. *670* MM, BICO JATO CURTO VENTURI DE 5/16"", MANGUEIRA DE 1"" DE 10 M, COMPLETA (VALVULAS POP UP E DOSADORA, FUNDO CONICO ETC)"
123084	MAQUINA TRANSFORMADORA MONOFASICA PARA SOLDA ELETRICA, TENSAO DE 220 V, FREQUENCIA DE 60 HZ, FAIXA DE CORRENTE ENTRE 80 A (+/- 10 A) E 250 A, POTENCIA ENTRE 14,00 KVA E 15,0 KVA, CICLO DE TRABALHO ENTRE 10% E 20% A 250 A
123085	MARCENEIRO
123086	MARCENEIRO (MENSALISTA)
123087	MARMORISTA / GRANITEIRO
123088	MARMORISTA / GRANITEIRO (MENSALISTA)
123089	MARTELO DE SOLDADOR/PICADOR DE SOLDA
123090	MARTELO DEMOLIDOR ELETRICO, COM POTENCIA DE 2.000 W, FREQUENCIA DE 1.000 IMPACTOS POR MINUTO, FORÇA DE IMPACTO ENTRE 60 E 65 J, PESO DE 30 KG
123091	MARTELO DEMOLIDOR PNEUMATICO MANUAL, COM REDUCAO DE VIBRACAO, PESO DE 21 KG
123092	MARTELO DEMOLIDOR PNEUMATICO MANUAL, COM REDUCAO DE VIBRACAO, PESO DE 31,5 KG
123093	MARTELO DEMOLIDOR PNEUMATICO MANUAL, PADRAO, PESO DE 32 KG
123094	MARTELO DEMOLIDOR PNEUMATICO MANUAL, PESO DE 28 KG, COM SILENCIADOR
123095	MARTELO PERFURADOR PNEUMATICO MANUAL, DE SUPERFICIE, COM AVANCO DE COLUNA, PESO DE 22 KG
123096	MARTELO PERFURADOR PNEUMATICO MANUAL, HASTE 25 X 75 MM, 21 KG
123097	MARTELO PERFURADOR PNEUMATICO MANUAL, PESO DE 25 KG, COM SILENCIADOR
123098	MASCARA DE SEGURANCA PARA SOLDA COM ESCUDO DE CELERON E CARNEIRA DE PLASTICO COM REGULAGEM
123099	MASSA DE REJUNTE EM PO PARA DRYWALL, A BASE DE GESSO, SECAGEM RAPIDA, PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO (NECESSITA ADICAO DE AGUA)
123100	MASSA DE REJUNTE PRONTA PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO PARA DRYWALL, SEM ADICAO DE AGUA
123101	MASSA EPOXI BICOMPONENTE (MASSA + CATALIZADOR)
123102	MASSA EPOXI BICOMPONENTE PARA REPAROS
123103	MASSA PARA TEXTURA LISA DE BASE ACRILICA, USO INTERNO E EXTERNO
123104	MASSA PARA TEXTURA RUSTICA DE BASE ACRILICA, COR BRANCA, USO INTERNO E EXTERNO
123105	MASSA PARA VIDRO
123106	MASSA PLASTICA PARA MARMORE/GRANITO
123107	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 1 1/2"", COMPRIMENTO 3 M"
123108	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 2"", COMPRIMENTO 3 M"
123109	MATERIAL FILTRANTE (PEDREGULHO) 0,6 A 25,46 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)
123110	MATERIAL FILTRANTE (PEDREGULHO) 38 A 25,4 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)
123111	MECANICO DE EQUIPAMENTOS PESADOS
123112	MECANICO DE EQUIPAMENTOS PESADOS (MENSALISTA)
123113	MECANICO DE REFRIGERACAO
123114	MECANICO DE REFRIGERACAO (MENSALISTA)
123115	MEDIDOR DE NIVEL ESTATICO E DINAMICO PARA POCO, COMPRIMENTO DE 200 M
123116	MEIA CANA DE MADEIRA CEDRINHO OU EQUIVALENTE DA REGIAO, ACABAMENTO PARA FORRO PAULISTA, *2,5 X 2,5* CM
123117	MEIA CANA DE MADEIRA PINUS OU EQUIVALENTE DA REGIAO, ACABAMENTO PARA FORRO PAULISTA, *2,5 X 2,5* CM
123118	MEIA CANALETA DE CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 14 MPA (NBR 6136)
123119	MEIA CANALETA DE CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 4,5 MPA (NBR 6136)
123120	MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 14 CM, FBK 14 MPA (NBR 6136)
123121	MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 14 CM, FBK 4,5 MPA (NBR 6136)
123122	MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 14 MPA (NBR 6136)
123123	MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 4,5 MPA (NBR 6136)
123124	MEIO BLOCO DE CONCRETO ESTRUTURAL 14 X 19 X 34 CM, FBK 14 MPA (NBR 6136)
123125	MEIO BLOCO DE VEDACAO DE CONCRETO APARENTE 14 X 19 X 19 CM (CLASSE C - NBR 6136)
123126	MEIO BLOCO DE VEDACAO DE CONCRETO APARENTE 19 X 19 X 19 CM (CLASSE C - NBR 6136)
123127	MEIO BLOCO DE VEDACAO DE CONCRETO APARENTE 9 X 19 X 19 CM (CLASSE C - NBR 6136)
123128	MEIO BLOCO DE VEDACAO DE CONCRETO 14 X 19 X 19 CM (CLASSE C - NBR 6136)
123129	MEIO BLOCO DE VEDACAO DE CONCRETO 19 X 19 X 19 CM (CLASSE C - NBR 6136)
123130	MEIO BLOCO DE VEDACAO DE CONCRETO 9 X 19 X 19 CM (CLASSE C - NBR 6136)
123131	MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 14 CM, 6,0 MPA (NBR 15270)
123132	MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 19 CM, 6,0 MPA (NBR 15270)
123133	MEIO-FIO OU GUIA DE CONCRETO PRE MOLDADO, COMP 1 M, *30 X 10/12* CM (H X L1/L2)
123134	MEIO-FIO OU GUIA DE CONCRETO PRE MOLDADO, COMP 80 CM, *30 X 10/10* (H X L1/L2)
123135	MEIO-FIO OU GUIA DE CONCRETO PRE-MOLDADO, COMP *39* CM, *19 X 6,5/6,5* CM (H X L1/L2)
123136	MEIO-FIO OU GUIA DE CONCRETO PRE-MOLDADO, COMP 1 M, *20 X 12/15* CM (H X L1/L2)
123137	MEIO-FIO OU GUIA DE CONCRETO PRE-MOLDADO, COMP 80 CM, *25 X 08/08* CM (H X L1/L2)
123138	MEIO-FIO OU GUIA DE CONCRETO PRE-MOLDADO, TIPO CHAPEU PARA BOCA DE LOBO, DIMENSOES *1,20* X 0,15 X 0,30 M
123139	MEIO-FIO OU GUIA DE CONCRETO, PRE-MOLDADO, COMP 1 M, *30 X 12/15* CM (H X L1/L2)
123140	MEIO-FIO OU GUIA DE CONCRETO, PRE-MOLDADO, COMP 1 M, *30 X 15* CM (H X L)
123141	MEIO-FIO OU GUIA DE CONCRETO, PRE-MOLDADO, COMP 80 CM, *45 X 12/18* CM (H X L1/L2)
123142	MEMBRANA IMPERMEABILIZANTE A BASE DE POLIUREIA, BICOMPONENTE, APLICACAO A FRIO
123143	MEMBRANA IMPERMEABILIZANTE A BASE DE POLIURETANO
123144	MEMBRANA IMPERMEABILIZANTE ACRILICA MONOCOMPONENTE
123145	MESA VIBRATORIA COM DIMENSOES DE 2,0 X 1,0 M, COM MOTOR ELETRICO DE 2 POLOS E POTENCIA DE 3 CV
123146	MESTRE DE OBRAS
123147	MESTRE DE OBRAS (MENSALISTA)
123148	METACAULIM DE ALTA REATIVIDADE/CAULIM CALCINADO
123149	MICRO-TRATOR CORTADOR DE GRAMA COM LARGURA DO CORTE DE 107 CM, COM 2 LAMINAS E DESCARTE LATERAL
123152	MICTORIO COLETIVO ACO INOX (AISI 304), E = 0,8 MM, DE *100 X 40 X 30* CM (C X A X P)
123153	MICTORIO COLETIVO ACO INOX (AISI 304), E = 0,8 MM, DE *100 X 50 X 35* CM (C X A X P)
123154	MICTORIO INDICUDUAL, SIFONADO, LOUCA BRANCA, SEM COMPLEMENTOS
123155	MICTORIO INDIVIDUAL ACO INOX (AISI 304), E = 0,8 MM, DE *50 X 45 X 35* (C X A X P)
123156	MICTORIO INDIVIDUAL, SIFONADO, VALVULA EMBUTIDA, DE LOUCA BRANCA, SEM COMPLEMENTOS - PADRAO ALTO
123157	MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *47* HP, CAPACIDADE NOMINAL DE OPERACAO DE *646* KG
123158	MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *72* HP, CAPACIDADE NOMINAL DE OPERACAO DE *1200* KG
123159	MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG
123160	MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *42* HP, PESO OPERACIONAL DE *4.500* KG
123161	MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *42* HP, PESO OPERACIONAL DE *5.300* KG
123162	MINUTERIA ELETRONICA COLETIVA COM POTENCIA MAXIMA RESISTIVA PARA LAMPADAS FLUORESCENTES DE *300* W ( 110 V ) / *600* W ( 110 V )
123163	"MISTURADOR BASE PARA CHUVEIRO/BANHEIRA, 1/2 "" OU 3/4 "", SOLDAVEL OU ROSCAVEL"
123164	MISTURADOR CROMADO DE MESA BICA BAIXA PARA LAVATORIO (REF 1875)
123165	MISTURADOR CROMADO DE PAREDE PARA LAVATORIO (REF 1178)
123166	MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 3 CV
123167	MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 5 CV
123168	MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 600 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 7,5 CV
123169	MISTURADOR DE PAREDE CROMADO PARA COZINHA BICA MOVEL COM AREJADOR (REF 1258)
123170	MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULENCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELETRICOS MINIMO 5 CV CADA, PARA NATA CIMENTO, ARGAMASSA E OUTROS
123171	MISTURADOR MANUAL DE TINTAS PARA FURADEIRA, HASTE METALICA *60* CM, COM HELICE (MEXEDOR DE TINTA)
123172	MISTURADOR MONOCOMANDO PARA CHUVEIRO, BASE BRUTA E ACABAMENTO CROMADO
123173	MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 1.100 MM E PESO DE ATE 85 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA
123174	MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 850 MM E PESO DE ATE 50 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA
123175	MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 950 MM E PESO DE ATE 65 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA
123176	MOLA HIDRAULICA DE PISO, PARA PORTAS DE ATE 1100 MM E PESO DE ATE 120 KG, COM CORPO EM ACO INOX
123177	MONTADOR DE ELETROELETRONICOS
123178	MONTADOR DE ELETROELETRONICOS (MENSALISTA)
123179	MONTADOR DE ESTRUTURAS METALICAS
123180	MONTADOR DE ESTRUTURAS METALICAS (MENSALISTA)
123181	MONTADOR DE MAQUINAS
123182	MONTADOR DE MAQUINAS (MENSALISTA)
123183	"MOTOBOMBA AUTOESCORVANTE MOTOR A GASOLINA, POTENCIA 6,0HP, BOCAIS 3"" X 3"", HM/Q = 5 MCA / 24 M3/H A 52,5 MCA / 5,0 M3/H"
123184	"MOTOBOMBA AUTOESCORVANTE MOTOR ELETRICO TRIFASICO 7,4HP BOCA DIAMETRO DE SUCCAO X RECLAQUE: 2""X2"", HM/ Q = 10 M / 73,5 M3/H A 28 M / 8,2 M3 /H"
123185	"MOTOBOMBA AUTOESCORVANTE POTENCIA 5,42 HP, BOCAIS SUCCAO X RECALQUE 2"" X 2"", A GASOLINA, DIAMETRO DO ROTOR 122 MM HM/Q = 6 MCA / 33,0 M3/H A 28 MCA / 8,0 M3/H"
123186	"MOTOBOMBA CENTRIFUGA, MOTOR A GASOLINA, POTENCIA 5,42 HP, BOCAIS 1 1/2"" X 1"", DIAMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H"
123187	"MOTOBOMBA TRASH (PARA AGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIAMETROS DE SUCCAO X RECALQUE: 3"" X 3"", HM/Q: 10/60 A 23/0"
123188	MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 125 HP , PESO BRUTO 13843 KG, LARGURA DA LAMINA DE 3,7 M
123189	MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 171 HP, PESO BRUTO 14768 KG, LARGURA DA LAMINA DE 3,7 M
123190	MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 186 HP, PESO BRUTO 15785 KG, LARGURA DA LAMINA DE 4,3 M
123191	MOTOR A DIESEL PARA VIBRADOR DE IMERSAO, DE *4,7* CV
123192	MOTOR A GASOLINA PARA VIBRADOR DE IMERSAO, 4 TEMPOS, DE 5,5 CV
123193	MOTOR ELETRICO PARA VIBRADOR DE IMERSAO, DE 2 CV, MONOFASICO, 110/220 V
123194	MOTOR ELETRICO PARA VIBRADOR DE IMERSAO, DE 2 CV, TRIFASICO, 220/380 V
123195	MOTORISTA DE CAMINHAO
123196	MOTORISTA DE CAMINHAO (MENSALISTA)
123197	MOTORISTA DE CAMINHAO-BASCULANTE
123198	MOTORISTA DE CAMINHAO-BASCULANTE (MENSALISTA)
123199	MOTORISTA DE CAMINHAO-CARRETA
123200	MOTORISTA DE CAMINHAO-CARRETA (MENSALISTA)
123201	MOTORISTA DE CARRO DE PASSEIO
123202	MOTORISTA DE CARRO DE PASSEIO (MENSALISTA)
123203	MOTORISTA DE ONIBUS / MICRO-ONIBUS
123204	MOTORISTA DE ONIBUS / MICRO-ONIBUS (MENSALISTA)
123205	MOTORISTA OPERADOR DE CAMINHAO COM MUNCK
123206	MOTORISTA OPERADOR DE CAMINHAO COM MUNCK (MENSALISTA)
123207	MOTOSSERRA PORTATIL COM MOTOR A GASOLINA DE *60* CC
123208	"MOURAO CONCRETO CURVO, SECAO ""T"", H = 2,80 M + CURVA COM 0,45 M, COM FUROS PARA FIOS"
123209	MOURAO DE CONCRETO CURVO, *10 X 10* CM, H= *2,60* M + CURVA DE 0,40 M
123210	MOURAO DE CONCRETO RETO, SECAO QUADARA *10 X 10* CM, H= *2,30* M
123211	MOURAO DE CONCRETO RETO, SECAO QUADRADA, *10 X 10* CM, H= 3,00 M
123212	MOURAO DE CONCRETO RETO, TIPO ESTICADOR, *10 X 10* CM, H= 2,50 M
123213	MOURAO ROLICO DE MADEIRA TRATADA, D = 16 A 20 CM, H = 2,20 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO (PARA CERCA)
123214	MOURAO ROLICO DE MADEIRA TRATADA, D = 8 A 11 CM, H = 2,20 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO (PARA CERCA)
123215	MUDA DE ARBUSTO FLORIFERO, CLUSIA/GARDENIA/MOREIA BRANCA/ AZALEIA OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM
123216	MUDA DE ARBUSTO FOLHAGEM, SANSAO-DO-CAMPO OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM
123217	MUDA DE ARBUSTO, BUXINHO, H= *50* M
123218	MUDA DE ARBUSTO, PINGO DE OURO/ VIOLETEIRA, H = *10 A 20* CM
123219	MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE DA REGIAO, H= *1* M
123220	MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE DA REGIAO, H= *2* M
123221	MUDA DE PALMEIRA, ARECA, H= *1,50* CM
123222	MUDA DE RASTEIRA/FORRACAO, AMENDOIM RASTEIRO/ONZE HORAS/AZULZINHA/IMPATIENS OU EQUIVALENTE DA REGIAO
123223	MULTIEXERCITADOR COM SEIS FUNCOES, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI
123224	"NIPEL PVC, ROSCAVEL, 1 1/2"", AGUA FRIA PREDIAL"
123225	"NIPEL PVC, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL"
123226	"NIPEL PVC, ROSCAVEL, 1/2"", AGUA FRIA PREDIAL"
123227	"NIPEL PVC, ROSCAVEL, 1"", AGUA FRIA PREDIAL"
123228	"NIPEL PVC, ROSCAVEL, 2"", AGUA FRIA PREDIAL"
123229	"NIPEL PVC, ROSCAVEL, 3/4"", AGUA FRIA PREDIAL"
123230	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"""
123231	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"""
123232	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"""
123233	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"""
123234	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"""
123235	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"""
123236	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"""
123237	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"""
123238	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"""
123239	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5"""
123240	"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6"""
123241	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4"""
123242	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1"""
123243	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4"""
123244	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2"""
123245	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1"""
123246	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4"""
123247	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"" X 1/4"""
123248	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2"""
123249	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4"""
123250	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2"""
123251	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2"""
123252	"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4"""
